exchange_trade_id,config_file_path,strategy,market,symbol,base_asset,quote_asset,timestamp,order_id,trade_type,order_type,price,amount,leverage,trade_fee,position,age
1749612160489473,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668455399000,BEGBC5ed737ecdfb5a3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,2.98E-8,20407.7048,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:03:31
1749612423026689,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668455400000,BEGBC5ed737ecdfb5a3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,2.98E-8,93892.6328,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:03:32
1749618841098241,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668455416000,BEGBC5ed737ecdfb5a3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,2.98E-8,381.471,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:03:48
1749713569978369,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668455721000,SEGBC5ed7390bedc253702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,44940.2799,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:03:52
1749713593440257,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668455721000,SEGBC5ed7390bedc253702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,31458.1959,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:03:52
1749713607989249,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668455721000,SEGBC5ed7390bedc253702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,30646.3995,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:03:52
1749713645737985,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668455721000,SEGBC5ed7390bedc253702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,29533.0214,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:03:52
1749713645737988,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668455721000,SEGBC5ed7390bedbf53702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,58533.3842,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:03:52
1749719486044161,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668455730000,SEGBC5ed7390bedbf53702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,0.0001,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:04:01
1749755480381441,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668455791000,SEGBC5ed73a2bf058b3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3E-8,70061.8828,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1749755480381444,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668455791000,SEGBC5ed73a2bf05493702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3E-8,30026.5212,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1749777821603841,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668455852000,SEGBC5ed73a661cfbe3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,14263.7855,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1749777823176705,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668455852000,SEGBC5ed73a661d0173702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,33282.1662,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1749802332067841,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668455913000,SEGBC5ed73aa0494993702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,7136.3858,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1749802332723201,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668455913000,SEGBC5ed73aa0494c63702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,16651.5669,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1749823191259137,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668455974000,SEGBC5ed73ada760ba3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,3570.4409,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1749823191390209,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668455974000,SEGBC5ed73ada760ea3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,8331.0287,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1749844434229249,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668456035000,SEGBC5ed73b14a259c3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,1786.3451,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1749844575393793,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668456035000,SEGBC5ed73b14a25d53702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,4168.1387,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1749866159413249,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668456096000,SEGBC5ed73b4ecf7303702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,2085.3823,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1749866159413252,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668456096000,SEGBC5ed73b4ecf6fd3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,893.7351,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1749866177107969,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668456096000,SEGBC5ed73b4ecf6fd3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,0.0001,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1749885922711553,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668456157000,SEGBC5ed73b88fb8aa3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,447.1491,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1749885922711556,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668456157000,SEGBC5ed73b88fb8ea3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,1043.348,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1749918413363205,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668456260000,SEGBC5ed73bc32810e3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,223.7154,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:42
1749918413363208,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668456260000,SEGBC5ed73bc32813d3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,522.0027,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:42
1749937398224897,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668456321000,SEGBC5ed73c25629513702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,111.9282,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1749937453799425,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668456321000,SEGBC5ed73c25629803702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,261.1658,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1749959042930689,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668456382000,SEGBC5ed73c5f8f4643702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,55.9993,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1749959067441153,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668456382000,SEGBC5ed73c5f8f4953702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,130.6652,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1749981951301633,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668456443000,SEGBC5ed73c99bbf203702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,65.3738,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1749998118770689,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668456504000,SEGBC5ed73cd3e89373702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,42.5074,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1750133600557057,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668456897000,BEGBC5ed73e2d2355e3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,2.98E-8,12246.5304,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:31
1750133643810817,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668456897000,BEGBC5ed73e2d2355e3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,2.98E-8,12245.5511,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:31
1750133921421313,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668456898000,BEGBC5ed73e2d2355e3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,2.98E-8,95768.6213,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:32
1750184449021953,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457040000,BEGBC5ed73e2d2355e3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,2.98E-8,10367.2145,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:02:54
1750194850764801,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457067000,BEGBC5ed73e2d2355e3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,2.98E-8,54310.1384,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:03:21
1750233369810945,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457167000,BEGBC5ed73f4c318a83702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,2.98E-8,186.6645,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1750252438689793,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457222000,BEGBC5ed73f4c318a83702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,2.98E-8,4051.4081,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:55
1750255972915201,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457233000,SEGBC5ed73f4c31a263702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,64720.8322,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:01:06
1750255972915204,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457233000,SEGBC5ed73f4c319f63702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,27737.4995,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:01:06
1750334565914625,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457480000,SEGBC5ed73fc54f5e13702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,14512.8529,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:03:06
1750334565914628,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457480000,SEGBC5ed73fc54f60f3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,33863.3236,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:03:06
1750352717289473,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457541000,SEGBC5ed740b0de4473702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,6875.5264,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1750352719386625,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457541000,SEGBC5ed740b0de4813702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,16042.8951,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1750368194664449,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457602000,SEGBC5ed740eb11def3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,3437.9172,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1750368195713025,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457602000,SEGBC5ed740eb11e1c3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,2.99E-8,8021.8068,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1750384757708801,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457663000,BEGBC5ed74125372ae3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.05E-8,3363.5167,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1750384760985601,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457663000,BEGBC5ed74125372ae3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.05E-8,13944.1117,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1750384761509889,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457663000,BEGBC5ed74125372ae3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.05E-8,763.9165,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1750384763344897,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457663000,BEGBC5ed74125372ae3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.05E-8,3363.5167,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1750384766752769,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457663000,BEGBC5ed74125372ae3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.05E-8,10580.595,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1750384773699585,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457663000,BEGBC5ed74125372ae3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.05E-8,17307.6286,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1750384792967169,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457663000,BEGBC5ed74125372ae3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.05E-8,7029.5425,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1750384806860801,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457663000,BEGBC5ed74125372ae3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.05E-8,13944.1117,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1750384834123777,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457663000,BEGBC5ed74125372ae3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.05E-8,14000,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1750385498134529,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457667000,BEGBC5ed74125372ae3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.05E-8,19313.7352,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:04
1750385563015169,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457667000,BEGBC5ed74125372ae3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.05E-8,18109.4659,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:04
1750385621473281,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457667000,BEGBC5ed74125372ae3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.05E-8,15300.106,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:04
1750385652275201,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457667000,BEGBC5ed74125372ae3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.05E-8,15300.1998,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:04
1750385680193537,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457667000,BEGBC5ed74125372ae3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.05E-8,606.2898,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:04
1750385688975361,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457667000,BEGBC5ed74125372ae3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.05E-8,15300.2936,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:04
1750385710602241,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457667000,BEGBC5ed74125372ae3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.05E-8,15300.2936,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:04
1750385736947713,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457667000,BEGBC5ed74125372ae3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.05E-8,15300.2936,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:04
1750385742714881,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457667000,BEGBC5ed74125372ae3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.05E-8,15300.2936,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:04
1750385765914625,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457667000,BEGBC5ed74125372ae3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.05E-8,21255.0377,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:04
1750385775089665,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457667000,BEGBC5ed74125372ae3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.05E-8,15395.3508,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:04
1750385799993345,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457667000,BEGBC5ed74125372ae3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.05E-8,42179.5346,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:04
1750416092043265,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457779000,BEGBC5ed74125372ae3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.05E-8,0.0001,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:01:56
1750416092043268,conf_pure_mm_3.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668457779000,BEGBC5ed74125373293702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.04E-8,20419.3431,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:01:56
