exchange_trade_id,config_file_path,strategy,market,symbol,base_asset,quote_asset,timestamp,order_id,trade_type,order_type,price,amount,leverage,trade_fee,position,age
1791154307078145,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668687852000,BEGBC5eda9a5f36a1e3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.1E-8,9664.6682,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:01:19
1791154308388865,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668687852000,BEGBC5eda9a5f36a1e3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.1E-8,9829.5744,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:01:19
1791160328001537,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668687913000,SEGBC5eda9ae4bddec3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.1E-8,52369.435,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1791160328263681,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668687913000,SEGBC5eda9ae4bde183702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.1E-8,31846.4955,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1791160384231425,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668687914000,BEGBC5eda9ae4bdd0f3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.08E-8,38450.3526,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:01
1791180708911109,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668688143000,SEGBC5eda9ae4bde183702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.09E-8,5479.0931,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:03:50
1791333421946881,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668689978000,BEGBC5edaa19b3feae3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.09E-8,1511.9401,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:04:23
1791360951523329,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668690272000,SEGBC5edaa19b4006e3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.1E-8,39156.3126,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:09:17
1791360958339073,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668690272000,SEGBC5edaa19b4006e3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.1E-8,3438.2676,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:09:17
1791394394019841,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668690584000,SEGBC5edaa4953be7d3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.11E-8,531.1202,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:01:10
1791394398345217,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668690584000,SEGBC5edaa4953be7d3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.11E-8,1061.2927,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:01:10
1791426544015361,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668690880000,SEGBC5edaa4953be7d3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.11E-8,31764.6642,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:06:06
1791426549389313,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668690880000,SEGBC5edaa4953be7d3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.11E-8,0.0001,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:06:06
1791432962480129,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668690941000,SEGBC5edaa62c742383702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.14E-8,28036.38,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1791432963135489,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668690941000,SEGBC5edaa62c742383702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.14E-8,0.0001,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1791432966019073,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668690941000,SEGBC5edaa62c7426f3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.14E-8,23644.9626,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1791432967460865,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668690941000,SEGBC5edaa62c7426f3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.14E-8,5512.8727,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1791440085325825,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668691002000,SEGBC5edaa666a0f3e3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.17E-8,17664.6247,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1791446040844293,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668691053000,BEGBC5edaa666a0d7b3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.16E-8,289438.6885,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:51
1791446043203585,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668691053000,BEGBC5edaa666a0d7b3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.16E-8,66984.1256,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:51
1791447066482689,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668691063000,SEGBC5edaa6a0cd5123702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.12E-8,57807.4623,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1791447067662337,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668691063000,SEGBC5edaa6a0cd5123702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.12E-8,40716.3599,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1791469765138433,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668691217000,SEGBC5edaa6daf9b963702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.11E-8,39156.3126,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:01:33
1791469772609537,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668691218000,SEGBC5edaa6daf9b963702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.11E-8,30874.7896,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:01:34
1791469772609540,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668691218000,SEGBC5edaa6daf9bc63702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.11E-8,8281.523,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:01:34
1791469780080641,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668691218000,SEGBC5edaa6daf9bc63702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.11E-8,39156.3126,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:01:34
1791472602060801,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668691228000,SEGBC5edaa6daf9bc63702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.11E-8,13840.3476,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:01:44
1791472607959041,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668691228000,SEGBC5edaa6daf9bc63702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.11E-8,11554.163,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:01:44
1791598609569793,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668692303000,SEGBC5edaa76ecba333702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.11E-8,35837.7681,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:17:04
1791604565350401,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668692364000,SEGBC5edaab79884473702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.11E-8,26864.0267,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1791777379457025,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668694131000,BEGBC5edaab79883113702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.11E-8,283120.2908,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:29:27
1791777381554177,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668694131000,BEGBC5edaab79883113702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.11E-8,106416.8507,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:29:27
1791780519942145,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668694166000,SEGBC5edab2300d72e3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.11E-8,115774.8612,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1791907619149825,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668695499000,BEGBC5edab2300d6033702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.11E-8,207,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:22:13
1791949327570945,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668695968000,SEGBC5edab8e6939c43702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.11E-8,76168.2633,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1791968031414273,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668696188000,SEGBC5edab9933088b3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.11E-8,6323.2682,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:39
1791996215433217,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668696505000,SEGBC5edab9933088b3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.11E-8,14064.0852,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:05:56
1791998222800897,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668696528000,BEGBC5edab993307373702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.1E-8,594,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:06:19
1792139092039681,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668698132000,SEGBC5edac0f6534453702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.08E-8,61842.048,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1792139092301825,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668698132000,SEGBC5edac0f6534453702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.08E-8,0.0001,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1792167851726849,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668698346000,SEGBC5edac1307fccd3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.1E-8,31373.0357,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:02:33
1792179629070337,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668698425000,SEGBC5edac1dd1d4b23702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.09E-8,2029.402,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:51
1792195714095105,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668698527000,SEGBC5edac1dd1d4b23702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.09E-8,18830.1047,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:02:33
1792230210803713,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668698792000,BEGBC5edac336583d63702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.1E-8,100000,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:56
1792234200504321,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668698824000,BEGBC5edac336583d63702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.1E-8,58956.0219,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:01:28
1792234206926849,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668698824000,BEGBC5edac336583d63702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.1E-8,345.4475,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:01:28
1792234235238401,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668698824000,BEGBC5edac336583d63702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.1E-8,38844.3113,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:01:28
1792234256340993,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668698824000,BEGBC5edac336583d63702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.1E-8,38844.3113,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:01:28
1792304971651073,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668699449000,BEGBC5edac48f92fc63702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.1E-8,223.3508,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:05:51
1792304977811457,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668699449000,BEGBC5edac48f92fc63702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.1E-8,51.5836,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:05:51
1792314169235457,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668699541000,BEGBC5edac48f92fc63702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.1E-8,20000,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:07:23
1792374092077057,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668700101000,SEGBC5edac48f931543702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.11E-8,96851.5788,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:16:43
1792401125545985,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668700277000,SEGBC5edac886492243702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.1E-8,18651.1496,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:01:55
1792453302818817,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668700628000,SEGBC5edac886492243702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.1E-8,57522.9823,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:07:46
1792453302949889,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668700628000,SEGBC5edac886492243702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.1E-8,0.0001,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:07:46
1792469509347329,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668700769000,BEGBC5edaca7cdf08d3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.12E-8,37250.6986,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:01:20
1792469518522369,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668700769000,BEGBC5edaca7cdf08d3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.12E-8,37250.6986,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:01:20
1792475965429761,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668700828000,BEGBC5edaca7cdf08d3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.12E-8,201.7748,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:02:19
1792475979716609,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668700828000,BEGBC5edaca7cdf08d3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.12E-8,166641.5574,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:02:19
1792476030179329,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668700828000,BEGBC5edaca7cdf08d3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.12E-8,29152.967,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:02:19
1792476030703617,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668700828000,BEGBC5edaca7cdf08d3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.12E-8,170946.6929,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:02:19
1792476030703620,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668700828000,BEGBC5edaca7cdf14a3702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.12E-8,2971.0518,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:02:19
1792505621911553,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668701070000,SEGBC5edacbe838ccb3702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.07E-8,167538.8021,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
1792520366331905,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668701213000,SEGBC5edacc22651b63702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.1E-8,3098.405,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:01:22
1792542227044353,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668701367000,SEGBC5edacc22651b63702cf33c8a169b70e1bda,SELL,LIMIT_MAKER,3.1E-8,3072.3939,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:03:56
1792592530511873,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668701823000,BEGBC5edacc22650383702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.09E-8,230523.5147,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:11:32
1792599004682241,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668701862000,BEGBC5edacc22650383702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.09E-8,38844.3113,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:12:11
1792599012677633,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668701862000,BEGBC5edacc22650383702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.09E-8,38844.3113,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:12:11
1792599024998401,conf_pure_mm_4.yml,pure_market_making,kucoin,EDG-BTC,EDG,BTC,1668701862000,BEGBC5edacc22650383702cf33c8a169b70e1bda,BUY,LIMIT_MAKER,3.09E-8,38844.3113,1,"{'fee_type': 'AddedToCost', 'percent': '0.0018', 'percent_token': None, 'flat_fees': []}",NIL,00:12:11
